model,capacity_bytes,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_12_normalized,smart_12_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_165_normalized,smart_165_raw,smart_166_normalized,smart_166_raw,smart_167_normalized,smart_167_raw,smart_168_normalized,smart_168_raw,smart_169_normalized,smart_169_raw,smart_170_normalized,smart_170_raw,smart_171_normalized,smart_171_raw,smart_172_normalized,smart_172_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_180_normalized,smart_180_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_190_normalized,smart_190_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_230_normalized,smart_230_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_234_normalized,smart_234_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_244_normalized,smart_244_raw,smart_246_normalized,smart_246_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw,failure
3,16000901000000.0,100.0,0.0,136.0,96.0,83.0,340.0,100.0,8.0,100.0,0.0,100.0,0.0,140.0,15.0,100.0,1343.0,100.0,0.0,100.0,8.0,100.0,0.0,100.0,100.0,100.0,320136770000.0,100.0,1.0,100.0,18.0,100.0,43.5,100.0,81.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,152.0,100.0,0.0,0.0,43.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,551.0,100.0,551.0,59.0,35.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,4.0,4522621500000.0,100.0,100.0,100.0,4634.5,100.0,12778.0,100.0,1515.0,100.0,29648038000.0,100.0,20050993000.0,0.0,0.0,100.0,26626742000.0,100.0,457455780.0,100.0,351524930.0,0
3,16000901000000.0,100.0,0.0,137.0,92.0,83.0,345.0,100.0,8.0,100.0,0.0,100.0,0.0,140.0,15.0,100.0,1357.0,100.0,0.0,100.0,8.0,100.0,0.0,100.0,100.0,100.0,320136770000.0,100.0,1.0,100.0,18.0,100.0,43.5,100.0,81.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,152.0,100.0,0.0,0.0,43.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,550.0,100.0,550.0,57.0,37.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,4.0,4522621500000.0,100.0,100.0,100.0,4634.5,100.0,12778.0,100.0,1515.0,100.0,29648038000.0,100.0,20050993000.0,0.0,0.0,100.0,26626742000.0,100.0,457455780.0,100.0,351524930.0,0
3,16000901000000.0,100.0,0.0,137.0,92.0,84.0,322.0,100.0,8.0,100.0,0.0,100.0,0.0,140.0,15.0,100.0,1345.0,100.0,0.0,100.0,8.0,100.0,0.0,100.0,100.0,100.0,320136770000.0,100.0,1.0,100.0,18.0,100.0,43.5,100.0,81.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,152.0,100.0,0.0,0.0,43.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,550.0,100.0,550.0,56.0,38.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,4.0,4522621500000.0,100.0,100.0,100.0,4634.5,100.0,12778.0,100.0,1515.0,100.0,29648038000.0,100.0,20050993000.0,0.0,0.0,100.0,26626742000.0,100.0,457455780.0,100.0,351524930.0,0
3,16000901000000.0,100.0,0.0,136.0,96.0,83.0,342.0,100.0,8.0,100.0,0.0,100.0,0.0,140.0,15.0,100.0,1356.0,100.0,0.0,100.0,8.0,100.0,0.0,100.0,100.0,100.0,320136770000.0,100.0,1.0,100.0,18.0,100.0,43.5,100.0,81.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,152.0,100.0,0.0,0.0,43.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,548.0,100.0,548.0,66.0,29.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,4.0,4522621500000.0,100.0,100.0,100.0,4634.5,100.0,12778.0,100.0,1515.0,100.0,29648038000.0,100.0,20050993000.0,0.0,0.0,100.0,26626742000.0,100.0,457455780.0,100.0,351524930.0,0
3,16000901000000.0,100.0,0.0,135.0,100.0,83.0,352.0,100.0,8.0,100.0,0.0,100.0,0.0,140.0,15.0,100.0,1347.0,100.0,0.0,100.0,8.0,100.0,0.0,100.0,100.0,100.0,320136770000.0,100.0,1.0,100.0,18.0,100.0,43.5,100.0,81.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,152.0,100.0,0.0,0.0,43.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,547.0,100.0,547.0,66.0,29.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,4.0,4522621500000.0,100.0,100.0,100.0,4634.5,100.0,12778.0,100.0,1515.0,100.0,29648038000.0,100.0,20050993000.0,0.0,0.0,100.0,26626742000.0,100.0,457455780.0,100.0,351524930.0,0
3,16000901000000.0,100.0,0.0,135.0,100.0,83.0,350.0,100.0,8.0,100.0,0.0,100.0,0.0,140.0,15.0,100.0,1356.0,100.0,0.0,100.0,8.0,100.0,0.0,100.0,100.0,100.0,320136770000.0,100.0,1.0,100.0,18.0,100.0,43.5,100.0,81.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,152.0,100.0,0.0,0.0,43.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,550.0,100.0,550.0,62.0,33.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,4.0,4522621500000.0,100.0,100.0,100.0,4634.5,100.0,12778.0,100.0,1515.0,100.0,29648038000.0,100.0,20050993000.0,0.0,0.0,100.0,26626742000.0,100.0,457455780.0,100.0,351524930.0,0
3,16000901000000.0,100.0,0.0,136.0,96.0,83.0,347.0,100.0,8.0,100.0,0.0,100.0,0.0,140.0,15.0,100.0,1347.0,100.0,0.0,100.0,8.0,100.0,0.0,100.0,100.0,100.0,320136770000.0,100.0,1.0,100.0,18.0,100.0,43.5,100.0,81.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,152.0,100.0,0.0,0.0,43.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,550.0,100.0,550.0,48.0,45.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,4.0,4522621500000.0,100.0,100.0,100.0,4634.5,100.0,12778.0,100.0,1515.0,100.0,29648038000.0,100.0,20050993000.0,0.0,0.0,100.0,26626742000.0,100.0,457455780.0,100.0,351524930.0,0
3,16000901000000.0,100.0,0.0,134.0,103.0,83.0,355.0,100.0,8.0,100.0,0.0,100.0,0.0,140.0,15.0,100.0,1357.0,100.0,0.0,100.0,8.0,100.0,0.0,100.0,100.0,100.0,320136770000.0,100.0,1.0,100.0,18.0,100.0,43.5,100.0,81.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,152.0,100.0,0.0,0.0,43.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,548.0,100.0,548.0,60.0,34.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,4.0,4522621500000.0,100.0,100.0,100.0,4634.5,100.0,12778.0,100.0,1515.0,100.0,29648038000.0,100.0,20050993000.0,0.0,0.0,100.0,26626742000.0,100.0,457455780.0,100.0,351524930.0,0
3,16000901000000.0,100.0,0.0,136.0,96.0,83.0,345.0,100.0,8.0,100.0,0.0,100.0,0.0,140.0,15.0,100.0,1344.0,100.0,0.0,100.0,8.0,100.0,0.0,100.0,100.0,100.0,320136770000.0,100.0,1.0,100.0,18.0,100.0,43.5,100.0,81.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,152.0,100.0,0.0,0.0,43.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,549.0,100.0,549.0,58.0,36.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,4.0,4522621500000.0,100.0,100.0,100.0,4634.5,100.0,12778.0,100.0,1515.0,100.0,29648038000.0,100.0,20050993000.0,0.0,0.0,100.0,26626742000.0,100.0,457455780.0,100.0,351524930.0,0
3,16000901000000.0,100.0,0.0,135.0,98.0,83.0,347.0,100.0,8.0,100.0,0.0,100.0,0.0,140.0,15.0,100.0,1353.0,100.0,0.0,100.0,8.0,100.0,0.0,100.0,100.0,100.0,320136770000.0,100.0,1.0,100.0,18.0,100.0,43.5,100.0,81.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,152.0,100.0,0.0,0.0,43.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,545.0,100.0,545.0,62.0,33.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,4.0,4522621500000.0,100.0,100.0,100.0,4634.5,100.0,12778.0,100.0,1515.0,100.0,29648038000.0,100.0,20050993000.0,0.0,0.0,100.0,26626742000.0,100.0,457455780.0,100.0,351524930.0,0
3,16000901000000.0,100.0,0.0,135.0,100.0,84.0,335.0,100.0,8.0,100.0,0.0,100.0,0.0,140.0,15.0,100.0,1350.0,100.0,0.0,100.0,8.0,100.0,0.0,100.0,100.0,100.0,320136770000.0,100.0,1.0,100.0,18.0,100.0,43.5,100.0,81.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,152.0,100.0,0.0,0.0,43.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,550.0,100.0,550.0,66.0,29.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,4.0,4522621500000.0,100.0,100.0,100.0,4634.5,100.0,12778.0,100.0,1515.0,100.0,29648038000.0,100.0,20050993000.0,0.0,0.0,100.0,26626742000.0,100.0,457455780.0,100.0,351524930.0,0
3,16000901000000.0,100.0,0.0,135.0,100.0,84.0,325.0,100.0,8.0,100.0,0.0,100.0,0.0,140.0,15.0,100.0,1352.0,100.0,0.0,100.0,8.0,100.0,0.0,100.0,100.0,100.0,320136770000.0,100.0,1.0,100.0,18.0,100.0,43.5,100.0,81.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,152.0,100.0,0.0,0.0,43.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,550.0,100.0,550.0,66.0,29.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,4.0,4522621500000.0,100.0,100.0,100.0,4634.5,100.0,12778.0,100.0,1515.0,100.0,29648038000.0,100.0,20050993000.0,0.0,0.0,100.0,26626742000.0,100.0,457455780.0,100.0,351524930.0,0
3,16000901000000.0,100.0,0.0,137.0,92.0,84.0,332.0,100.0,8.0,100.0,0.0,100.0,0.0,140.0,15.0,100.0,1349.0,100.0,0.0,100.0,8.0,100.0,0.0,100.0,100.0,100.0,320136770000.0,100.0,1.0,100.0,18.0,100.0,43.5,100.0,81.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,152.0,100.0,0.0,0.0,43.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,550.0,100.0,550.0,53.0,40.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,4.0,4522621500000.0,100.0,100.0,100.0,4634.5,100.0,12778.0,100.0,1515.0,100.0,29648038000.0,100.0,20050993000.0,0.0,0.0,100.0,26626742000.0,100.0,457455780.0,100.0,351524930.0,0
3,16000901000000.0,100.0,0.0,135.0,100.0,84.0,330.0,100.0,8.0,100.0,0.0,100.0,0.0,140.0,15.0,100.0,1351.0,100.0,0.0,100.0,8.0,100.0,0.0,100.0,100.0,100.0,320136770000.0,100.0,1.0,100.0,18.0,100.0,43.5,100.0,81.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,152.0,100.0,0.0,0.0,43.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,548.0,100.0,548.0,65.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,4.0,4522621500000.0,100.0,100.0,100.0,4634.5,100.0,12778.0,100.0,1515.0,100.0,29648038000.0,100.0,20050993000.0,0.0,0.0,100.0,26626742000.0,100.0,457455780.0,100.0,351524930.0,0
3,16000901000000.0,100.0,0.0,135.0,100.0,84.0,332.0,100.0,8.0,100.0,0.0,100.0,0.0,140.0,15.0,100.0,1351.0,100.0,0.0,100.0,8.0,100.0,0.0,100.0,100.0,100.0,320136770000.0,100.0,1.0,100.0,18.0,100.0,43.5,100.0,81.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,152.0,100.0,0.0,0.0,43.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,549.0,100.0,549.0,66.0,29.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,4.0,4522621500000.0,100.0,100.0,100.0,4634.5,100.0,12778.0,100.0,1515.0,100.0,29648038000.0,100.0,20050993000.0,0.0,0.0,100.0,26626742000.0,100.0,457455780.0,100.0,351524930.0,0
3,16000901000000.0,100.0,0.0,136.0,96.0,84.0,330.0,100.0,8.0,100.0,0.0,100.0,0.0,140.0,15.0,100.0,1357.0,100.0,0.0,100.0,8.0,100.0,0.0,100.0,100.0,100.0,320136770000.0,100.0,1.0,100.0,18.0,100.0,43.5,100.0,81.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,152.0,100.0,0.0,0.0,43.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,550.0,100.0,550.0,60.0,34.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,4.0,4522621500000.0,100.0,100.0,100.0,4634.5,100.0,12778.0,100.0,1515.0,100.0,29648038000.0,100.0,20050993000.0,0.0,0.0,100.0,26626742000.0,100.0,457455780.0,100.0,351524930.0,0
3,16000901000000.0,100.0,0.0,134.0,104.0,84.0,335.0,100.0,8.0,100.0,0.0,100.0,0.0,140.0,15.0,100.0,1344.0,100.0,0.0,100.0,8.0,100.0,0.0,100.0,100.0,100.0,320136770000.0,100.0,1.0,100.0,18.0,100.0,43.5,100.0,81.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,152.0,100.0,0.0,0.0,43.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,550.0,100.0,550.0,59.0,35.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,4.0,4522621500000.0,100.0,100.0,100.0,4634.5,100.0,12778.0,100.0,1515.0,100.0,29648038000.0,100.0,20050993000.0,0.0,0.0,100.0,26626742000.0,100.0,457455780.0,100.0,351524930.0,0
3,16000901000000.0,100.0,0.0,135.0,100.0,83.0,345.0,100.0,8.0,100.0,0.0,100.0,0.0,140.0,15.0,100.0,1343.0,100.0,0.0,100.0,8.0,100.0,0.0,100.0,100.0,100.0,320136770000.0,100.0,1.0,100.0,18.0,100.0,43.5,100.0,81.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,152.0,100.0,0.0,0.0,43.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,551.0,100.0,551.0,53.0,40.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,4.0,4522621500000.0,100.0,100.0,100.0,4634.5,100.0,12778.0,100.0,1515.0,100.0,29648038000.0,100.0,20050993000.0,0.0,0.0,100.0,26626742000.0,100.0,457455780.0,100.0,351524930.0,0
3,16000901000000.0,100.0,0.0,135.0,100.0,84.0,330.0,100.0,8.0,100.0,0.0,100.0,0.0,140.0,15.0,100.0,1354.0,100.0,0.0,100.0,8.0,100.0,0.0,100.0,100.0,100.0,320136770000.0,100.0,1.0,100.0,18.0,100.0,43.5,100.0,81.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,152.0,100.0,0.0,0.0,43.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,549.0,100.0,549.0,63.0,32.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,4.0,4522621500000.0,100.0,100.0,100.0,4634.5,100.0,12778.0,100.0,1515.0,100.0,29648038000.0,100.0,20050993000.0,0.0,0.0,100.0,26626742000.0,100.0,457455780.0,100.0,351524930.0,0
3,16000901000000.0,100.0,0.0,135.0,100.0,83.0,352.0,100.0,8.0,100.0,0.0,100.0,0.0,140.0,15.0,100.0,1351.0,100.0,0.0,100.0,8.0,100.0,0.0,100.0,100.0,100.0,320136770000.0,100.0,1.0,100.0,18.0,100.0,43.5,100.0,81.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,152.0,100.0,0.0,0.0,43.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,550.0,100.0,550.0,65.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,4.0,4522621500000.0,100.0,100.0,100.0,4634.5,100.0,12778.0,100.0,1515.0,100.0,29648038000.0,100.0,20050993000.0,0.0,0.0,100.0,26626742000.0,100.0,457455780.0,100.0,351524930.0,0
3,16000901000000.0,100.0,0.0,136.0,96.0,84.0,327.0,100.0,8.0,100.0,0.0,100.0,0.0,140.0,15.0,100.0,1357.0,100.0,0.0,100.0,8.0,100.0,0.0,100.0,100.0,100.0,320136770000.0,100.0,1.0,100.0,18.0,100.0,43.5,100.0,81.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,152.0,100.0,0.0,0.0,43.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,549.0,100.0,549.0,62.0,33.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,4.0,4522621500000.0,100.0,100.0,100.0,4634.5,100.0,12778.0,100.0,1515.0,100.0,29648038000.0,100.0,20050993000.0,0.0,0.0,100.0,26626742000.0,100.0,457455780.0,100.0,351524930.0,0
3,16000901000000.0,100.0,0.0,136.0,96.0,84.0,327.0,100.0,8.0,100.0,0.0,100.0,0.0,140.0,15.0,100.0,1352.0,100.0,0.0,100.0,8.0,100.0,0.0,100.0,100.0,100.0,320136770000.0,100.0,1.0,100.0,18.0,100.0,43.5,100.0,81.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,152.0,100.0,0.0,0.0,43.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,548.0,100.0,548.0,66.0,29.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,4.0,4522621500000.0,100.0,100.0,100.0,4634.5,100.0,12778.0,100.0,1515.0,100.0,29648038000.0,100.0,20050993000.0,0.0,0.0,100.0,26626742000.0,100.0,457455780.0,100.0,351524930.0,0
3,16000901000000.0,100.0,0.0,136.0,96.0,84.0,327.0,100.0,8.0,100.0,0.0,100.0,0.0,140.0,15.0,100.0,1345.0,100.0,0.0,100.0,8.0,100.0,0.0,100.0,100.0,100.0,320136770000.0,100.0,1.0,100.0,18.0,100.0,43.5,100.0,81.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,152.0,100.0,0.0,0.0,43.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,551.0,100.0,551.0,59.0,35.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,4.0,4522621500000.0,100.0,100.0,100.0,4634.5,100.0,12778.0,100.0,1515.0,100.0,29648038000.0,100.0,20050993000.0,0.0,0.0,100.0,26626742000.0,100.0,457455780.0,100.0,351524930.0,0
3,16000901000000.0,100.0,0.0,136.0,96.0,84.0,330.0,100.0,8.0,100.0,0.0,100.0,0.0,140.0,15.0,100.0,1355.0,100.0,0.0,100.0,8.0,100.0,0.0,100.0,100.0,100.0,320136770000.0,100.0,1.0,100.0,18.0,100.0,43.5,100.0,81.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,152.0,100.0,0.0,0.0,43.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,548.0,100.0,548.0,60.0,34.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,4.0,4522621500000.0,100.0,100.0,100.0,4634.5,100.0,12778.0,100.0,1515.0,100.0,29648038000.0,100.0,20050993000.0,0.0,0.0,100.0,26626742000.0,100.0,457455780.0,100.0,351524930.0,0
3,16000901000000.0,100.0,0.0,137.0,92.0,83.0,337.0,100.0,8.0,100.0,0.0,100.0,0.0,140.0,15.0,100.0,1355.0,100.0,0.0,100.0,8.0,100.0,0.0,100.0,100.0,100.0,320136770000.0,100.0,1.0,100.0,18.0,100.0,43.5,100.0,81.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,152.0,100.0,0.0,0.0,43.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,550.0,100.0,550.0,59.0,35.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,4.0,4522621500000.0,100.0,100.0,100.0,4634.5,100.0,12778.0,100.0,1515.0,100.0,29648038000.0,100.0,20050993000.0,0.0,0.0,100.0,26626742000.0,100.0,457455780.0,100.0,351524930.0,0
3,16000901000000.0,100.0,0.0,136.0,96.0,84.0,332.0,100.0,8.0,100.0,0.0,100.0,0.0,140.0,15.0,100.0,1350.0,100.0,0.0,100.0,8.0,100.0,0.0,100.0,100.0,100.0,320136770000.0,100.0,1.0,100.0,18.0,100.0,43.5,100.0,81.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,152.0,100.0,0.0,0.0,43.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,547.0,100.0,547.0,66.0,29.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,4.0,4522621500000.0,100.0,100.0,100.0,4634.5,100.0,12778.0,100.0,1515.0,100.0,29648038000.0,100.0,20050993000.0,0.0,0.0,100.0,26626742000.0,100.0,457455780.0,100.0,351524930.0,0
3,16000901000000.0,100.0,0.0,137.0,92.0,84.0,332.0,100.0,8.0,100.0,0.0,100.0,0.0,140.0,15.0,100.0,1343.0,100.0,0.0,100.0,8.0,100.0,0.0,100.0,100.0,100.0,320136770000.0,100.0,1.0,100.0,18.0,100.0,43.5,100.0,81.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,152.0,100.0,0.0,0.0,43.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,550.0,100.0,550.0,59.0,35.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,4.0,4522621500000.0,100.0,100.0,100.0,4634.5,100.0,12778.0,100.0,1515.0,100.0,29648038000.0,100.0,20050993000.0,0.0,0.0,100.0,26626742000.0,100.0,457455780.0,100.0,351524930.0,0
3,16000901000000.0,100.0,0.0,136.0,96.0,84.0,327.0,100.0,8.0,100.0,0.0,100.0,0.0,140.0,15.0,100.0,1352.0,100.0,0.0,100.0,8.0,100.0,0.0,100.0,100.0,100.0,320136770000.0,100.0,1.0,100.0,18.0,100.0,43.5,100.0,81.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,152.0,100.0,0.0,0.0,43.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,549.0,100.0,549.0,66.0,29.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,4.0,4522621500000.0,100.0,100.0,100.0,4634.5,100.0,12778.0,100.0,1515.0,100.0,29648038000.0,100.0,20050993000.0,0.0,0.0,100.0,26626742000.0,100.0,457455780.0,100.0,351524930.0,0
3,16000901000000.0,100.0,0.0,136.0,96.0,84.0,332.0,100.0,8.0,100.0,0.0,100.0,0.0,140.0,15.0,100.0,1353.0,100.0,0.0,100.0,8.0,100.0,0.0,100.0,100.0,100.0,320136770000.0,100.0,1.0,100.0,18.0,100.0,43.5,100.0,81.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,152.0,100.0,0.0,0.0,43.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,549.0,100.0,549.0,66.0,29.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,4.0,4522621500000.0,100.0,100.0,100.0,4634.5,100.0,12778.0,100.0,1515.0,100.0,29648038000.0,100.0,20050993000.0,0.0,0.0,100.0,26626742000.0,100.0,457455780.0,100.0,351524930.0,0
3,16000901000000.0,100.0,0.0,137.0,92.0,84.0,332.0,100.0,8.0,100.0,0.0,100.0,0.0,140.0,15.0,100.0,1350.0,100.0,0.0,100.0,8.0,100.0,0.0,100.0,100.0,100.0,320136770000.0,100.0,1.0,100.0,18.0,100.0,43.5,100.0,81.0,100.0,0.0,100.0,0.0,100.0,0.0,89.0,152.0,100.0,0.0,0.0,43.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,549.0,100.0,549.0,65.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,4.0,4522621500000.0,100.0,100.0,100.0,4634.5,100.0,12778.0,100.0,1515.0,100.0,29648038000.0,100.0,20050993000.0,0.0,0.0,100.0,26626742000.0,100.0,457455780.0,100.0,351524930.0,0
